X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8
-48.545460746769464,-27.588010238145355,21852066,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852090,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852120,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852139,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852163,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852180,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852201,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852244,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852260,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.545460746769464,-27.588010238145355,21852295,15297,2108038977,742334.76,6946072.33,742339.33,6946064.47,
-48.543650822387235,-27.589828389968947,21852333,7377,2108001797,742509.48,6945867.28,742499.35,6945868.94,
-48.544680072112477,-27.591294625065569,21852350,72226,2107974640,742404.62,6945706.8,742395.44,6945710.41,
-48.544722374589234,-27.590546279642908,21852376,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21852384,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21852406,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21852422,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21852465,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21852481,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.494822724405893,-27.553895270420057,21852490,8915,2107926602,747411.69,6949752.98,747419.17,6949758,
-48.526668408215514,-27.525245666377504,21863947,8280,2107917434,744329.44,6952991.4,744309.47,6952998.26,
-48.524902530342693,-27.534542159409558,21863955,5249,2107911498,744483.33,6951957.61,744480.92,6951943.74,
-48.514373091666307,-27.539069076117631,21863963,10010,2107909811,745513.52,6951435.07,745519.75,6951445.02,
-48.514031089852644,-27.538204600080615,21863998,10010,2107909657,745549.23,6951530.2,745554.35,6951520.11,
-48.50235201030263,-27.535276254231359,21864005,14217,2107911994,746709.58,6951831.53,746716.03,6951823.58,
-48.504558323064686,-27.536363010497446,21864021,14217,2107912055,746489.18,6951715.48,746480.35,6951716.02,
-48.505196601258973,-27.535194630711185,21864048,19749,2107912253,746428.73,6951846.24,746415.42,6951855.11,
-48.50691467091535,-27.536352436437248,21864099,15409,2107912283,746256.41,6951721.34,746263.55,6951729.14,
-48.500149524906419,-27.542859852067377,21864137,15395,2107913279,746910.21,6950986.66,746909.12,6950988.47,
-48.491933459065919,-27.549614998268225,21864447,14964,2107910815,747706.7,6950221.58,747701.09,6950212.76,
-48.491255304973073,-27.548412812668932,21864480,14964,2107911619,747776.39,6950353.46,747773.41,6950362.56,
-48.498641503574987,-27.544622133451803,21864510,15372,2108127186,747055.24,6950788.34,747061.76,6950781.3,
-48.495594841924806,-27.553730722784916,21864528,8915,2107926561,747335.79,6949772.76,747343.37,6949777.72,
-48.495492397391551,-27.552562033889071,21864544,17221,2107928155,747348.53,6949902.08,747342.84,6949910.05,
-48.490623686412256,-27.562553969630116,21864552,15393,2107933241,747807.01,6948784.94,747803.79,6948771.03,
-48.491405167457607,-27.562465861265423,21864587,15393,2107933171,747730.02,6948796.27,747729.88,6948780.92,
-48.499269742712819,-27.561941652356637,21864595,17245,2107905361,746954.4,6948870.09,746947.36,6948860.07,
-48.506439543120656,-27.555922181249475,21864609,15203,2107891375,746259.67,6949551.51,746273.79,6949542.5,
-48.508145496037287,-27.556294951618167,21864633,8878,2107891494,746090.33,6949513.59,746092.93,6949525.62,
-48.515937381331788,-27.560564900474532,21864668,8500,2107897455,745311.18,6949055.83,745313.98,6949068.37,
-48.5025294186159,-27.544753803491641,21877107,15400,2107897552,746670.87,6950781.5,746677.65,6950775.54,
-48.549093694227011,-27.590809883285363,21906786,8453,2107978975,741969.87,6945769.17,741985.57,6945769.87,
-48.546277235132074,-27.589053667498057,21906794,72406,2108305074,742251.84,6945958.29,742243.67,6945969.92,
-48.546277235132074,-27.589053667498057,21906808,72406,2108305074,742251.84,6945958.29,742243.67,6945969.92,
-48.545510990295838,-27.588600513090547,21906824,72753,2108039938,742328.5,6946007.01,742337.45,6946012.11,
-48.548671936823901,-27.591012761073607,21906840,72409,2108005269,742011.07,6945745.86,742016.2,6945758.37,
-48.549850287648745,-27.591707415572774,21906867,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21906891,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21906956,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21906980,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21906999,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21907022,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21907049,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21907073,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21907090,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.544722374589234,-27.590546279642908,21907820,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21907839,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21907847,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21907855,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.548671936823901,-27.591012761073607,21910155,72409,2108005269,742011.07,6945745.86,742016.2,6945758.37,
-48.544989395609235,-27.589838904489813,21910201,18511,2108787232,742377.28,6945868.74,742381.04,6945886.24,
-48.545510990295838,-27.588600513090547,21911020,72753,2108039938,742328.5,6946007.01,742337.45,6946012.11,
-48.54481854230076,-27.596567890510372,21911585,72725,2108065569,742379.34,6945122.65,742384.99,6945119.14,
-48.525638398929409,-27.589885535917144,21915246,5441,2107995337,744287.99,6945825.48,744295.59,6945818.77,
-48.526858405952623,-27.5849774852061,21915254,19403,2108024521,744178.4,6946371.84,744184.95,6946366.67,
-48.531526896469501,-27.579701473874064,21915262,5099,2108298914,743729.06,6946965.78,743738.5,6946965.78,
-48.537200695382374,-27.575717804828226,21915335,5094,2108043057,743177.54,6947418.45,743168.69,6947413.38,
-48.5394146368875,-27.580514919345831,21915572,15562,2108045244,742948.32,6946891.15,742944.31,6946881.63,
-48.539650798214907,-27.580731869215935,21915637,15562,2108045258,742924.52,6946867.57,742931.36,6946873.22,
-48.540047308732241,-27.580547428291798,21915645,15562,2108089143,742885.77,6946888.79,742889.79,6946893.1,
-48.540053949415309,-27.579877945652505,21915653,15562,2108045196,742886.59,6946963,742895.07,6946957.35,
-48.540532724994556,-27.579550862999305,21915661,15562,2108045191,742840.03,6947000.19,742848.8,6947005.1,
-48.536834679830157,-27.586906278476974,21915670,17337,2108020930,743188.99,6946177.74,743202.03,6946178.11,
-48.536492518437257,-27.585424218149473,21915688,5013,2108089459,743226.05,6946341.32,743235.53,6946339.79,
-48.539285058218923,-27.582676347773244,21915696,5016,2108015284,742956.35,6946651.35,742957.93,6946664.24,
-48.525125756725338,-27.584787522523158,21915718,85240,2108050593,744349.92,6946389.47,744366.25,6946391.9,
-48.544543298040807,-27.583781953660885,21915726,18005,2108046670,742434.66,6946539.14,742422.31,6946548.96,
-48.539685972378876,-27.580235864297062,21924016,15562,2108045211,742922.14,6946922.61,742926.31,6946927.97,
-48.549093694227011,-27.590809883285363,21924270,8453,2107978975,741969.87,6945769.17,741985.57,6945769.87,
-48.549093694227011,-27.590809883285363,21924300,8453,2107978975,741969.87,6945769.17,741985.57,6945769.87,
-48.549850287648745,-27.591707415572774,21924318,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924350,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924377,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924393,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924415,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924431,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924458,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924490,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.549850287648745,-27.591707415572774,21924512,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.54626852805108,-27.588976276127188,21929999,72406,2108305090,742252.87,6945966.85,742245.59,6945977.39,
-48.549850287648745,-27.591707415572774,21934232,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.539227066126379,-27.58093811323203,21935808,15562,2108045277,742965.91,6946843.88,742957.81,6946837.28,
-48.549850287648745,-27.591707415572774,21936200,15670,2107977945,741893.19,6945671.18,741905.58,6945666.23,
-48.513755456087978,-27.53774635299613,21956970,15851,2107909621,745577.48,6951580.44,745570.27,6951591.37,
-48.494076005132278,-27.555678076702492,21957011,7897,2107924007,747481.45,6949553.9,747493.25,6949543.3,
-48.499423537111284,-27.543507444862392,21957070,5255,2107913532,746980.48,6950913.44,746969.75,6950916.12,
-48.499366983925668,-27.543296012229991,21957151,5255,2107913560,746986.54,6950936.76,746976.48,6950938.38,
-48.49065630570167,-27.549686671142268,21957313,14965,2107911688,747832.7,6950211.08,747829.48,6950218.13,
-48.494640062600936,-27.551195031197611,21957607,10057,2107928777,747435.79,6950051.88,747434.14,6950062.2,
-48.496265117670717,-27.550523525580626,21957801,15204,2107928966,747276.77,6950129.55,747275.21,6950138.23,
-48.496292021038748,-27.560623524605909,21957844,6942,2107930587,747251.47,6949010.23,747256.65,6949023.31,
-48.50229844346763,-27.561383147567323,21957950,5263,2107930109,746656.5,6948938.03,746646.08,6948942.79,
-48.498757633608122,-27.561714796129099,21958026,17245,2107906464,747005.49,6948894.21,747010.89,6948902.35,
-48.49880781983385,-27.561698285922031,21958050,17245,2107906465,747000.57,6948896.14,747005.3,6948903.72,
-48.498982996475959,-27.561831100371563,21958085,17245,2107905365,746982.97,6948881.77,746981.3,6948876.69,
-48.501528166293348,-27.562510147576894,21958158,6393,2107904574,746730.06,6948811.59,746727.8,6948800.9,
-48.501732802894288,-27.562437676135929,21958212,6393,2107904572,746710.01,6948820.03,746701.57,6948809.8,
-48.500371407098136,-27.563557280268373,21958379,6393,2107904602,746841.97,6948693.23,746831.15,6948693.41,
-48.500386716094447,-27.563382150505934,21958492,6393,2107904603,746840.85,6948712.67,746830.6,6948716.47,
-48.498974877187472,-27.562948079987876,21958514,18420,2107905048,746981.27,6948757.96,746991.19,6948761.26,
-48.499495003848871,-27.555895125606245,21958646,5261,2107904130,746945.69,6949540.67,746936.45,6949535.96,
-48.514640930124983,-27.559164526772239,21958735,15829,2107891108,745442.35,6949208.46,745439.21,6949196.38,
-48.518099841788775,-27.560807576871877,21958816,15586,2107897772,745097.05,6949033.22,745093.13,6949023.41,
-48.514643168827945,-27.567551503686769,21958913,15820,2107903989,745423.46,6948278.95,745427.94,6948269.8,
-48.516679069512868,-27.566302882173037,21959464,18337,2107902241,745225.16,6948421.37,745234.48,6948419.59,
-48.498440084625742,-27.545742040576123,21971766,10031,2107914099,747072.63,6950663.82,747065.38,6950659.55,
-48.527722118428926,-27.578098221263325,21983314,72370,2108072361,744108.35,6947135.96,744100.87,6947125.88,
-48.53977383663694,-27.580214593436391,21987077,15562,2108045210,742913.51,6946925.14,742916.19,6946933.03,
-48.541053464539424,-27.587625791454411,21989177,6852,2108094047,742770.81,6946106.29,742775.68,6946096.58,
-48.543328406970993,-27.589895047243878,21989550,8273,2107969362,742541.17,6945859.26,742554.53,6945860.55,
-48.538731532610001,-27.591049383441572,21989622,8592,2108298996,742992.54,6945722.3,743004.09,6945722.48,
-48.542654022860376,-27.597966489561557,21989703,6079,2108211789,742589.98,6944963.4,742589.42,6944968.92,
-48.547763257152447,-27.597924793120111,21990493,19421,2108062473,742085.6,6944978.04,742077.25,6944970.85,
-48.521213893675686,-27.589016790175922,21990809,5437,2107996323,744726.82,6945913.01,744718.03,6945919.83,
-48.533128626051599,-27.579874499440077,21990892,15348,2108047839,743570.5,6946949.76,743580.57,6946951.42,
-48.532057414063466,-27.582780266877212,21990922,8658,2108299213,743669.86,6946625.61,743681.99,6946625.61,
-48.532057414063466,-27.582780266877212,21990981,8658,2108299213,743669.86,6946625.61,743681.99,6946625.61,
-48.530894561474526,-27.576517554544399,21991783,5098,2108298223,743798.55,6947317.4,743795.31,6947308.42,
-48.535488421300236,-27.580522406808292,21991880,17207,2108054951,743336.03,6946882.6,743327.73,6946886.83,
-48.539791968007421,-27.580772268364548,21992267,15562,2108045279,742910.49,6946863.37,742905.88,6946855.9,
-48.539792496775874,-27.580657865517953,21992283,15562,2108045257,742910.69,6946876.05,742914.11,6946884.98,
-48.539241979418399,-27.580492458825148,21992291,15562,2108045215,742965.42,6946893.3,742969.87,6946902.74,
-48.540027989044503,-27.58016541099213,21992755,15562,2108045249,742888.52,6946931.09,742883.61,6946921.72,
-48.535514230742791,-27.585200041232017,21992828,5013,2108014528,743323.15,6946364.24,743333.93,6946355.97,
-48.548671936823901,-27.591012761073607,21994553,72409,2108005269,742011.07,6945745.86,742016.2,6945758.37,
-48.549093694227011,-27.590809883285363,21994685,8453,2107978975,741969.87,6945769.17,741985.57,6945769.87,
-48.549093694227011,-27.590809883285363,21994715,8453,2107978975,741969.87,6945769.17,741985.57,6945769.87,
-48.553543393488418,-27.589219133539654,21994812,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.553543393488418,-27.589219133539654,21994820,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.553543393488418,-27.589219133539654,21994847,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.553543393488418,-27.589219133539654,21994880,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.553543393488418,-27.589219133539654,21994910,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.553543393488418,-27.589219133539654,21994952,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.553543393488418,-27.589219133539654,21994979,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.553543393488418,-27.589219133539654,21994987,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.545524813419902,-27.585280000323547,21995746,79998,2108018946,742334.44,6946375.04,742328.4,6946368.79,
-48.544722374589234,-27.590546279642908,21995916,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21996122,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.544722374589234,-27.590546279642908,21996173,72344,2107974647,742402.09,6945789.82,742405.77,6945779,
-48.545530164510147,-27.585448916471819,21996777,79998,2108636684,742333.54,6946356.33,742326.24,6946346.95,
-48.553543393488418,-27.589219133539654,21999423,15052,2108029731,741533.98,6945954.17,741532.87,6945964.01,
-48.54481854230076,-27.596567890510372,22000691,72725,2108065569,742379.34,6945122.65,742384.99,6945119.14,
-48.54481854230076,-27.596567890510372,22000721,72725,2108065569,742379.34,6945122.65,742384.99,6945119.14,
-48.54481854230076,-27.596567890510372,22000861,72725,2108065569,742379.34,6945122.65,742384.99,6945119.14,
-48.525541090491039,-27.582224369705671,22001400,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001639,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001647,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001655,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001663,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001760,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001809,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001825,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001930,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001965,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22001990,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22002023,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22002880,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22002937,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003003,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003160,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003240,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003305,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003330,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003402,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003410,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003461,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003526,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003569,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003615,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003640,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003666,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003771,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
-48.525541090491039,-27.582224369705671,22003780,7378,2108022759,744314.59,6946674.36,744327.34,6946663.66,
