X,Y,Name,Description
-0.000436093083557,-0.000247847019456,,
-0.000436093523731,-0.000247846453508,,
-0.000436092418803,-0.00024784725301,,
-0.000436092562534,-0.000247847028437,,
-0.000436092454736,-0.00024784646249,,
-0.000436093802209,-0.000247847145215,,
-0.000436093532714,-0.000247846696057,,
-0.000436093649495,-0.000247847261992,,
-0.000436093990855,-0.000247847459632,,
-0.00043609289491,-0.000247846139116,,
-0.000436092957793,-0.000247846184026,,
-0.000436094161535,-0.000247846767925,,
-0.000436093083557,-0.000247845977417,,
-0.000436089975386,-0.000247846085212,,
-0.000436089157919,-0.000247845600114,,
-0.000436088861475,-0.000247845680964,,
-0.000436089409447,-0.000247846624189,,
-0.000436089086054,-0.000247846902666,,
-0.000436089526228,-0.000247845932495,,
-0.00043608978674,-0.000247845384523,,
-0.000436090316746,-0.000247846435544,,
-0.000436088654862,-0.000247843821446,,
-0.000436088232654,-0.000247844755702,,
-0.000436088286553,-0.000247844719762,,
-0.000436082438521,-0.000247837784766,,
-0.000436083902774,-0.000247838287828,,
-0.000436083884808,-0.000247837425452,,
-0.000436083830909,-0.000247838144092,,
-0.000436082258858,-0.000247838126128,,
-0.000436082402588,-0.000247838422569,,
-0.00043607867458,-0.000247848034549,,
-0.000436078216439,-0.000247847297932,,
-0.000436077695416,-0.000247848268116,,
-0.000436079393232,-0.00024784766624,,
-0.000436079312383,-0.000247847594373,,
-0.000436078638647,-0.000247847055383,,
-0.000436078315253,-0.000247848411851,,
-0.000436078656613,-0.00024784816032,,
-0.000436078279321,-0.000247847324878,,
-0.000436079384249,-0.00024784858252,,
-0.000436078692546,-0.000247848277098,,
-0.000436078827293,-0.00024784728895,,
-0.000436077866096,-0.000247848214212,,
-0.000436079042889,-0.000247847756072,,
-0.000436078557799,-0.000247846983515,,
-0.000436078620681,-0.000247848115398,,
-0.00043607864763,-0.000247848079471,,
-0.000436078351186,-0.000247847199119,,
-0.000436078791361,-0.000247848070489,,
-0.000436077686433,-0.000247847854885,,
-0.00043607864763,-0.000247847684204,,
-0.000436078000843,-0.000247848627442,,
-0.000436079123737,-0.000247848402857,,
-0.000436079240518,-0.00024784820523,,
-0.000436078548815,-0.000247847639295,,
-0.000436078800344,-0.000247848627442,,
-0.000436078297287,-0.000247848519647,,
-0.000436078890175,-0.00024784728895,,
-0.000436078611697,-0.000247846983515,,
-0.000436078997973,-0.00024784858252,,
-0.000436078467967,-0.000247848295062,,
-0.000436079384249,-0.000247847738108,,
-0.000436078009826,-0.00024784858252,,
-0.000436080345446,-0.000247808472736,,
-0.000436080462227,-0.000247808203241,,
-0.000436081683936,-0.000247808598508,,
-0.000436089256734,-0.000247809963945,,
-0.00043608742417,-0.000247808346977,,
-0.000436086651619,-0.00024780902072,,
-0.000436087397221,-0.000247808418844,,
-0.000436082222925,-0.000247806783912,,
-0.000436083399718,-0.000247805598138,,
-0.000436082025296,-0.000247805804747,,
-0.000436082896661,-0.000247806092205,,
-0.000436083372768,-0.0002478062,,
-0.000436083211072,-0.000247806334754,,
-0.000436081899531,-0.000247806541363,,
-0.000436082986493,-0.000247806676117,,
-0.000436082932594,-0.000247806622213,,
-0.000436083058358,-0.000247806577303,,
-0.000436083238021,-0.000247806343736,,
-0.000436083426667,-0.000247806047296,,
-0.0004360818097,-0.000247805499312,,
-0.000436082743948,-0.000247805310666,,
-0.000436087235524,-0.000247813099069,,
-0.000436086705518,-0.000247812712797,,
-0.00043608710976,-0.000247812281603,,
-0.000436087055861,-0.00024781343145,,
-0.000436086076697,-0.000247812497193,,
-0.00043608642704,-0.000247812533134,,
-0.000436087540951,-0.000247813494335,,
-0.000436087037895,-0.000247812254657,,
-0.000436086013815,-0.000247813036196,,
-0.00043608628331,-0.000247813503317,,
-0.000436085906018,-0.000247813081105,,
-0.000436081091048,-0.000247817770311,,
-0.000436081117997,-0.000247818740495,,
-0.000436080561042,-0.000247818093697,,
-0.00043608032748,-0.000247818471,,
-0.000436081001216,-0.000247817500804,,
-0.000436081117997,-0.000247819243544,,
-0.000436079608827,-0.000247818506928,,
-0.000436079896288,-0.000247818911176,,
-0.000436081073081,-0.000247818488964,,
-0.000436080040019,-0.000247818300319,,
-0.000436079770524,-0.000247817743353,,
-0.000436080767654,-0.00024781835421,,
-0.000436079689676,-0.000247818983031,,
-0.000436077955927,-0.000247823133248,,
-0.0004360793034,-0.00024782397766,,
-0.00043607933035,-0.000247823744105,,
-0.000436079348316,-0.000247823744105,,
-0.000436077982877,-0.000247823034435,,
-0.000436078369152,-0.000247823573424,,
-0.00043607847695,-0.000247822684103,,
-0.000436078045759,-0.000247822432572,,
-0.000436078180506,-0.00024782363631,,
-0.000436079510013,-0.000247823986655,,
-0.000436078072708,-0.000247823833937,,
-0.000436078090675,-0.000247823456647,,
-0.000436077982877,-0.000247823411725,,
-0.000436079105771,-0.000247822872735,,
-0.000436078099658,-0.000247823420707,,
-0.000436078917125,-0.000247822890699,,
-0.000436079222552,-0.000247823232062,,
-0.000436078746445,-0.000247822657145,,
-0.000436078270338,-0.000247822755971,,
-0.000436078827293,-0.000247822612235,,
-0.000436078692546,-0.00024782360037,,
-0.000436079069838,-0.000247824004618,,
-0.000436078063725,-0.000247822729012,,
-0.000436079033906,-0.000247823591388,,
-0.000436079321367,-0.00024782351952,,
-0.000436079608827,-0.000247822513422,,
-0.000436079249501,-0.000247823375797,,
-0.000436079438148,-0.000247822531385,,
-0.000436078602714,-0.000247822693085,,
-0.000436079348316,-0.000247823285966,,
-0.00043607833322,-0.000247823321893,,
-0.000436078557799,-0.000247822657145,,
-0.000436079384249,-0.00024782351952,,
-0.00043607796491,-0.000247822827826,,
-0.000436079339333,-0.000247822549349,,
-0.000436079608827,-0.000247822764953,,
-0.000436079635777,-0.000247823869865,,
-0.000436079545945,-0.000247823106302,,
-0.00043607867458,-0.00024782314223,,
-0.0004360793034,-0.000247823959696,,
-0.000436079150687,-0.000247823986655,,
-0.000436084333966,-0.000247817806239,,
-0.00043608995742,-0.000247818264379,,
-0.000436089499279,-0.000247819252526,,
-0.000436088636896,-0.000247818093697,,
-0.000436090190981,-0.00024781922558,,
-0.000436089139953,-0.0002478188932,,
-0.000436089885554,-0.000247819117785,,
-0.000436089472329,-0.000247818282342,,
-0.000436089481312,-0.000247819620847,,
-0.000436088924357,-0.000247818740495,,
-0.000436090226914,-0.000247818821345,,
-0.000436088708761,-0.00024781843506,,
-0.000436089562161,-0.00024781892914,,
-0.00043608876266,-0.000247818749477,,
-0.00043608975979,-0.000247818147601,,
-0.000436089229784,-0.000247819513039,,
-0.000436089499279,-0.000247819531016,,
-0.000436089912504,-0.000247818758459,,
-0.000436088996222,-0.000247819072863,,
-0.000436088870458,-0.000247818399132,,
-0.000436089580127,-0.000247819090839,,
-0.00043608961606,-0.000247818686591,,
-0.000436089732841,-0.000247818605741,,
-0.000436089409447,-0.000247818866254,,
-0.000436088906391,-0.000247819405244,,
-0.000436090397594,-0.000247819539997,,
-0.000436090343695,-0.00024781934237,,
-0.00043608995742,-0.000247819001008,,
-0.000436089139953,-0.000247818938122,,
-0.000436090173015,-0.000247818758459,,
-0.000436088870458,-0.000247818291337,,
-0.000436090020302,-0.000247818075734,,
-0.000436089849622,-0.000247819477111,,
-0.000436089319616,-0.000247819719661,,
-0.000436088699778,-0.000247818776423,,
-0.000436094961036,-0.000247821947474,,
-0.00043609523053,-0.000247820384397,,
-0.000436090738954,-0.000247819746606,,
-0.000436091772016,-0.000247819054899,,
-0.000436090155049,-0.00024781884829,,
-0.000436091394724,-0.000247819288466,,
-0.000436090065217,-0.00024781984542,,
-0.000436091080314,-0.000247819108803,,
-0.000436091197095,-0.000247819423207,,
-0.000436090676072,-0.000247819566943,,
-0.000436091277943,-0.000247819054899,,
-0.000436090181998,-0.000247819153713,,
-0.000436091215061,-0.000247818803368,,
-0.000436090972516,-0.00024781897405,,
-0.000436091062347,-0.000247818363192,,
-0.00043609158337,-0.000247818821345,,
-0.000436091529471,-0.000247819575925,,
-0.000436091601336,-0.000247819836438,,
-0.000436090559291,-0.000247818533873,,
-0.000436090918617,-0.000247819198635,,
-0.000436090622173,-0.000247819261521,,
-0.000436090649122,-0.000247819836438,,
-0.000436090307762,-0.000247819351352,,
-0.000436090226914,-0.000247819081858,,
-0.0004360900742,-0.00024781930643,,
-0.000436090496409,-0.000247818884218,,
-0.000436091125229,-0.000247818551837,,
-0.00043609027183,-0.000247819899324,,
-0.000436090460476,-0.000247819369316,,
-0.000436091376758,-0.000247818542855,,
-0.000436090388611,-0.000247819522034,,
-0.000436090792853,-0.000247819701697,,
-0.000436091574387,-0.000247818659645,,
-0.000436091053364,-0.000247819513039,,
-0.000436091493539,-0.000247819036935,,
-0.000436091367775,-0.000247819441184,,
-0.000436091394724,-0.000247818830327,,
-0.000436090541324,-0.00024781881235,,
-0.000436090649122,-0.000247819917288,,
-0.000436091206078,-0.000247818309301,,
-0.000436091224044,-0.00024781946813,,
-0.000436091511505,-0.000247819351352,,
-0.000436091304892,-0.000247818291337,,
-0.000436091376758,-0.000247819548979,,
-0.000436090676072,-0.000247818659645,,
-0.00043609075692,-0.000247819531016,,
-0.000436090523358,-0.000247819405244,,
-0.000436090514375,-0.000247819980161,,
-0.000436090541324,-0.000247818884218,,
-0.000436091574387,-0.000247818722519,,
-0.000436091116246,-0.000247819072863,,
-0.00043609024488,-0.000247818956086,,
-0.000436087675699,-0.00024781497655,,
-0.000436087352305,-0.000247814033325,,
-0.00043608793621,-0.000247813997385,,
-0.000436087190608,-0.000247814985532,,
-0.000436088565031,-0.000247814042307,,
-0.000436087217558,-0.000247814518398,,
-0.00043608713671,-0.000247813530263,,
-0.000436087262474,-0.000247814500434,,
-0.00043608759485,-0.000247814302807,,
-0.000436088376385,-0.000247814329753,,
-0.000436091457606,-0.000247812622965,,
-0.000436094134586,-0.000247811895318,,
-0.000436093218304,-0.000247811814481,,
-0.000436092832028,-0.000247811778541,,
-0.00043609340695,-0.000247812667875,,
-0.000436094224417,-0.000247812658893,,
-0.000436093110506,-0.000247811383287,,
-0.000436093550681,-0.000247812757706,,
-0.000436092984742,-0.000247812039054,,
-0.000436093802209,-0.000247812272621,,
-0.000436092634399,-0.000247812470248,,
-0.000436092724231,-0.000247812739743,,
-0.000436093299152,-0.00024781210194,,
-0.000436094161535,-0.000247811473118,,
-0.00043609360458,-0.00024781198515,,
-0.000436094341198,-0.000247811958204,,
-0.00043609309254,-0.000247812964328,,
-0.000436093254237,-0.000247812784665,,
-0.000436097458352,-0.000247806182037,,
-0.000436096092913,-0.000247806137127,,
-0.000436101204327,-0.000247820007106,,
-0.000436101204327,-0.000247819432202,,
-0.0004361016984,-0.000247819701697,,
-0.000436101491788,-0.000247820725759,,
-0.000436101446872,-0.000247820716777,,
-0.000436102084676,-0.000247819890342,,
-0.000436101518737,-0.000247819504057,,
-0.00043610121331,-0.000247820878477,,
-0.000436102102642,-0.000247819908306,,
-0.000436101931962,-0.00024782018677,,
-0.000436101437889,-0.000247819953215,,
-0.000436102201457,-0.00024781994422,,
-0.000436102156541,-0.000247819647793,,
-0.000436102659598,-0.000247820824573,,
-0.000436103872323,-0.000247820150842,,
-0.000436103674694,-0.000247819953215,,
-0.00043610568692,-0.000247816000625,,
-0.00043610352198,-0.000247819063881,,
-0.000436102003827,-0.00024781843506,,
-0.000436101375007,-0.000247815371804,,
-0.000436100943815,-0.000247816171307,,
-0.000436101788232,-0.000247816557591,,
-0.000436100791102,-0.000247815650281,,
-0.000436101913996,-0.000247815677239,,
-0.000436101446872,-0.000247815856902,,
-0.000436100916866,-0.000247815749094,,
-0.000436102102642,-0.000247816782164,,
-0.000436101572636,-0.000247815695203,,
-0.000436101509754,-0.000247816952845,,
-0.000436101608569,-0.000247816153343,,
-0.000436100782119,-0.000247815380786,,
-0.000436101267209,-0.000247816539628,,
